FIRE_SIZE_CLASS,DISCOVERY_MONTH_CONVERTED,D0,D1,D2,D3,D4,DAY_PRCP_1,DAY_PRCP_2,DAY_PRCP_3,DAY_PRCP_4,DAY_AVG_TEMP_1,DAY_AVG_TEMP_2,DAY_AVG_TEMP_3,DAY_AVG_TEMP_4,NAME_Ada,NAME_Adams,NAME_Bannock,NAME_Bear Lake,NAME_Benewah,NAME_Bingham,NAME_Blaine,NAME_Boise,NAME_Bonner,NAME_Bonneville,NAME_Boundary,NAME_Butte,NAME_Camas,NAME_Canyon,NAME_Caribou,NAME_Cassia,NAME_Clark,NAME_Clearwater,NAME_Custer,NAME_Elmore,NAME_Franklin,NAME_Fremont,NAME_Gem,NAME_Gooding,NAME_Idaho,NAME_Jefferson,NAME_Latah,NAME_Lemhi,NAME_Lewis,NAME_Lincoln,NAME_Madison,NAME_Minidoka,NAME_Nez Perce,NAME_Oneida,NAME_Owyhee,NAME_Payette,NAME_Power,NAME_Shoshone,NAME_Teton,NAME_Twin Falls,NAME_Valley,NAME_Washington,NAME_Jerome,NAME_Kootenai
D,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.18,80.06,72.58600682593917,72.35869338848896,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.06,72.29543715459882,72.58600682593917,72.35869338848896,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.18,80.06,72.58600682593917,72.35869338848896,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,9,100.0,100.0,100.0,59.03,0.0,0.0,0.0,0.0,0.0,64.03999999999999,66.92,66.02,64.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,9,100.0,100.0,100.0,59.03,0.0,0.0,0.0,0.0,0.0,64.94,64.03999999999999,62.96,62.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,9,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,64.94,64.03999999999999,62.96,62.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,9,100.0,100.0,100.0,59.03,0.0,0.0,0.0,0.0,0.0,64.03999999999999,66.92,66.02,64.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,7,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,62.96,64.03999999999999,64.94,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,7,100.0,100.0,100.0,0.0,0.0,5.6,0.0,0.0,1.0,71.06,66.92,68.0,69.08000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,9,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,73.94,69.98,73.94,73.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,8,41.11,0.07,0.0,0.0,0.0,0.0,0.0,0.0,5.1,60.98,64.03999999999999,62.96,66.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,8,41.11,0.07,0.0,0.0,0.0,0.0,0.0,5.1,2.3,71.06,68.0,64.94,64.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,8,43.21,0.41,0.0,0.0,0.0,0.0,0.5,0.0,0.0,57.02,59.0,62.96,66.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,8,41.11,0.07,0.0,0.0,0.0,0.0,0.0,0.0,5.1,60.98,64.03999999999999,62.96,66.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,8,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,71.9762626764068,72.29543715459882,72.58600682593917,72.35869338848896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
D,8,100.0,100.0,24.74,3.96,0.0,0.5,0.8,0.5,1.3,69.98,69.08000000000001,71.96000000000002,73.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,8,100.0,100.0,24.74,3.96,0.0,0.8,0.5,1.3,0.0,69.08000000000001,71.96000000000002,73.94,73.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,8,100.0,100.0,24.2,2.33,0.0,0.0,0.0,0.0,0.0,73.94,75.02,71.96000000000002,69.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,8,100.0,100.0,24.74,3.96,0.0,0.8,0.5,1.3,0.0,69.08000000000001,71.96000000000002,73.94,73.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,8,100.0,100.0,24.2,2.33,0.0,0.0,0.0,0.5,0.0,73.03999999999998,75.92,73.94,69.08000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,8,100.0,100.0,24.2,2.33,0.0,0.0,0.0,0.0,0.0,73.94,75.02,71.96000000000002,69.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,8,100.0,100.0,96.33,29.98,0.0,0.0,0.0,0.0,0.0,75.92,73.94,78.98,80.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,6,100.0,100.0,100.0,100.0,81.1,0.0,0.0,0.0,0.0,71.06,69.08000000000001,71.96000000000002,73.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
D,8,100.0,100.0,24.74,3.96,0.0,0.8,0.5,1.3,0.0,69.08000000000001,71.96000000000002,73.94,73.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,9,100.0,100.0,100.0,95.94,0.0,0.0,0.0,0.0,0.0,64.03999999999999,62.06,60.08,60.08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,7,47.52,5.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.08000000000001,68.0,69.08000000000001,71.96000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,10,100.0,99.74,60.26,37.19,0.0,0.0,0.0,0.0,0.0,64.94,64.94,64.94,62.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,7,47.52,6.55,0.0,0.0,0.0,0.0,0.0,2.0,8.4,78.98,78.08000000000001,75.02,73.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,8,47.52,6.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.03999999999998,71.96000000000002,73.94,73.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.96000000000002,60.98,59.0,60.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.96000000000002,69.98,71.06,69.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,6,11.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.98,71.96000000000002,78.08000000000001,75.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
D,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.96000000000002,78.08000000000001,75.92,80.96000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.96000000000002,78.08000000000001,75.92,80.96000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D,7,100.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.08000000000001,73.03999999999998,75.92,80.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,7,100.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.08000000000001,73.03999999999998,75.92,80.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,7,100.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.08000000000001,73.03999999999998,75.92,80.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,7,48.12,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,78.08000000000001,77.0,82.03999999999998,84.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
D,7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.92,75.02,78.98,77.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,8,100.0,0.86,0.0,0.0,0.0,0.0,0.0,0.3,0.0,82.94,80.96000000000002,87.08000000000001,84.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,8,100.0,6.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.03999999999998,75.02,78.98,75.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,5,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,57.02,68.0,75.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,6,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,57.02,60.08,68.0,80.96000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,6,100.0,100.0,22.15,0.0,0.0,0.0,0.0,0.0,0.0,57.02,60.08,68.0,80.96000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,6,100.0,100.0,100.0,0.0,0.0,0.8,0.0,0.0,0.0,51.98,55.94,60.08,60.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,6,100.0,100.0,97.49,0.0,0.0,0.8,0.0,0.0,0.0,51.98,55.94,60.08,60.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,6,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,71.06,68.0,60.08,64.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,7,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,71.06,73.94,75.92,78.08000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,7,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,78.08000000000001,80.06,84.92,89.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D,7,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,80.06,84.92,89.06,80.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,7,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,71.96000000000002,78.08000000000001,80.96000000000002,78.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
D,7,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.8,80.96000000000002,78.98,80.06,75.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
D,7,100.0,100.0,100.0,0.0,0.0,0.0,0.8,0.0,0.0,80.06,75.92,78.08000000000001,73.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,7,100.0,100.0,100.0,0.0,0.0,0.0,0.8,0.0,0.0,80.06,75.92,78.08000000000001,73.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,7,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,64.94,66.92,68.0,75.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D,7,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,75.92,75.92,75.02,78.98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,8,100.0,100.0,100.0,10.02,0.0,0.0,0.0,0.0,0.0,62.96,77.0,82.03999999999998,82.03999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D,8,100.0,100.0,100.0,10.02,0.0,0.0,0.0,0.0,0.0,77.0,77.0,84.02,84.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D,8,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,84.02,82.03999999999998,84.02,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,8,100.0,100.0,100.0,35.1,0.0,0.0,0.0,0.0,0.0,69.08000000000001,71.96000000000002,80.06,78.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,8,100.0,100.0,100.0,39.24,0.0,0.0,0.0,0.0,0.0,78.98,75.92,75.02,78.08000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D,8,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,80.96000000000002,75.92,74.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,7,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.8,75.92,73.94,78.44,78.08000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D,7,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,77.72,79.16,79.34,82.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.72,89.96000000000002,90.14,89.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,3,78.65,8.85,0.0,0.0,0.0,1.5,0.0,0.0,0.0,42.08,45.68,46.94,49.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D,5,100.0,38.59,0.0,0.0,0.0,4.8,0.0,0.0,0.0,55.76,46.58,45.14,49.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D,7,100.0,70.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.03999999999998,73.03999999999998,78.80000000000003,78.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,86.18,86.53999999999998,84.02,87.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,8,100.0,100.0,100.0,25.41,0.0,0.0,0.0,0.0,0.0,77.9,80.42,85.28,76.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,5,96.85,23.39,0.0,0.0,0.0,0.0,0.0,0.0,7.4,76.28,77.53999999999998,73.75999999999998,69.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,7,100.0,78.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.94,75.38,77.0,76.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,83.12,83.66,78.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,7,0.0,0.0,0.0,0.0,0.0,1.8,0.0,4.3,0.0,78.08000000000001,77.72,79.16,79.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.75999999999998,83.12,84.02,79.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D,5,100.0,46.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.7,70.34,57.02,60.62000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D,7,100.0,100.0,5.47,0.0,0.0,0.0,0.0,0.0,0.0,82.22,80.24000000000002,80.24000000000002,84.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,81.5,85.1,78.25999999999998,68.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
